,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
6212,1991-08-01,23.103,0.212,Çorlu,Turkey,40.99N,27.69E
6213,1991-09-01,19.316000000000006,0.272,Çorlu,Turkey,40.99N,27.69E
6214,1991-10-01,15.012,0.268,Çorlu,Turkey,40.99N,27.69E
6215,1991-11-01,10.634,0.282,Çorlu,Turkey,40.99N,27.69E
6216,1991-12-01,2.7439999999999998,0.365,Çorlu,Turkey,40.99N,27.69E
6217,1992-01-01,3.563,0.737,Çorlu,Turkey,40.99N,27.69E
6218,1992-02-01,2.85,0.402,Çorlu,Turkey,40.99N,27.69E
6219,1992-03-01,6.93,0.4370000000000001,Çorlu,Turkey,40.99N,27.69E
6220,1992-04-01,11.577,0.305,Çorlu,Turkey,40.99N,27.69E
6221,1992-05-01,14.750000000000002,0.228,Çorlu,Turkey,40.99N,27.69E
6222,1992-06-01,20.51,0.238,Çorlu,Turkey,40.99N,27.69E
6223,1992-07-01,21.534,0.28800000000000003,Çorlu,Turkey,40.99N,27.69E
6224,1992-08-01,24.625,0.302,Çorlu,Turkey,40.99N,27.69E
6225,1992-09-01,19.128,0.385,Çorlu,Turkey,40.99N,27.69E
6226,1992-10-01,17.421,0.206,Çorlu,Turkey,40.99N,27.69E
6227,1992-11-01,10.332,0.424,Çorlu,Turkey,40.99N,27.69E
6228,1992-12-01,4.065999999999999,0.393,Çorlu,Turkey,40.99N,27.69E
6229,1993-01-01,3.387,0.189,Çorlu,Turkey,40.99N,27.69E
6230,1993-02-01,2.4330000000000003,0.227,Çorlu,Turkey,40.99N,27.69E
6231,1993-03-01,6.24,0.201,Çorlu,Turkey,40.99N,27.69E
6232,1993-04-01,11.289,0.32,Çorlu,Turkey,40.99N,27.69E
6233,1993-05-01,15.831,0.207,Çorlu,Turkey,40.99N,27.69E
6234,1993-06-01,20.67,0.269,Çorlu,Turkey,40.99N,27.69E
6235,1993-07-01,22.27,0.166,Çorlu,Turkey,40.99N,27.69E
6236,1993-08-01,23.14,0.229,Çorlu,Turkey,40.99N,27.69E
6237,1993-09-01,19.511,0.258,Çorlu,Turkey,40.99N,27.69E
6238,1993-10-01,16.757,0.338,Çorlu,Turkey,40.99N,27.69E
6239,1993-11-01,8.154,0.452,Çorlu,Turkey,40.99N,27.69E
6240,1993-12-01,8.206999999999999,0.3670000000000001,Çorlu,Turkey,40.99N,27.69E
6241,1994-01-01,6.9879999999999995,0.259,Çorlu,Turkey,40.99N,27.69E
6242,1994-02-01,5.3020000000000005,0.302,Çorlu,Turkey,40.99N,27.69E
6243,1994-03-01,8.576,0.381,Çorlu,Turkey,40.99N,27.69E
6244,1994-04-01,13.529000000000002,0.37,Çorlu,Turkey,40.99N,27.69E
6245,1994-05-01,17.541,0.4920000000000001,Çorlu,Turkey,40.99N,27.69E
6246,1994-06-01,20.35,0.443,Çorlu,Turkey,40.99N,27.69E
6247,1994-07-01,23.907,0.32299999999999995,Çorlu,Turkey,40.99N,27.69E
6248,1994-08-01,24.298,0.28300000000000003,Çorlu,Turkey,40.99N,27.69E
6249,1994-09-01,23.327,0.257,Çorlu,Turkey,40.99N,27.69E
6250,1994-10-01,16.907,0.193,Çorlu,Turkey,40.99N,27.69E
6251,1994-11-01,9.103000000000002,0.189,Çorlu,Turkey,40.99N,27.69E
6252,1994-12-01,5.688,0.175,Çorlu,Turkey,40.99N,27.69E
6253,1995-01-01,5.074999999999998,0.317,Çorlu,Turkey,40.99N,27.69E
6254,1995-02-01,7.599,0.3670000000000001,Çorlu,Turkey,40.99N,27.69E
6255,1995-03-01,8.408,0.14800000000000002,Çorlu,Turkey,40.99N,27.69E
6256,1995-04-01,11.315,0.153,Çorlu,Turkey,40.99N,27.69E
6257,1995-05-01,16.695999999999998,0.206,Çorlu,Turkey,40.99N,27.69E
6258,1995-06-01,22.482,0.315,Çorlu,Turkey,40.99N,27.69E
6259,1995-07-01,23.464,0.245,Çorlu,Turkey,40.99N,27.69E
6260,1995-08-01,23.011,0.249,Çorlu,Turkey,40.99N,27.69E
6261,1995-09-01,19.911,0.232,Çorlu,Turkey,40.99N,27.69E
6262,1995-10-01,13.763,0.212,Çorlu,Turkey,40.99N,27.69E
6263,1995-11-01,7.586,0.206,Çorlu,Turkey,40.99N,27.69E
6264,1995-12-01,6.93,0.235,Çorlu,Turkey,40.99N,27.69E
6265,1996-01-01,3.2539999999999996,0.302,Çorlu,Turkey,40.99N,27.69E
6266,1996-02-01,4.118,0.177,Çorlu,Turkey,40.99N,27.69E
6267,1996-03-01,4.2219999999999995,0.274,Çorlu,Turkey,40.99N,27.69E
6268,1996-04-01,9.814,0.292,Çorlu,Turkey,40.99N,27.69E
6269,1996-05-01,18.642000000000003,0.249,Çorlu,Turkey,40.99N,27.69E
6270,1996-06-01,21.016,0.419,Çorlu,Turkey,40.99N,27.69E
6271,1996-07-01,23.293000000000006,0.412,Çorlu,Turkey,40.99N,27.69E
6272,1996-08-01,23.248,0.152,Çorlu,Turkey,40.99N,27.69E
6273,1996-09-01,18.685,0.29600000000000004,Çorlu,Turkey,40.99N,27.69E
6274,1996-10-01,13.862,0.3,Çorlu,Turkey,40.99N,27.69E
6275,1996-11-01,11.585,0.525,Çorlu,Turkey,40.99N,27.69E
6276,1996-12-01,8.584,0.311,Çorlu,Turkey,40.99N,27.69E
6277,1997-01-01,5.505,0.44,Çorlu,Turkey,40.99N,27.69E
6278,1997-02-01,4.766,0.253,Çorlu,Turkey,40.99N,27.69E
6279,1997-03-01,5.891,0.384,Çorlu,Turkey,40.99N,27.69E
6280,1997-04-01,8.641,0.13699999999999998,Çorlu,Turkey,40.99N,27.69E
6281,1997-05-01,17.114,0.643,Çorlu,Turkey,40.99N,27.69E
6282,1997-06-01,21.224,0.446,Çorlu,Turkey,40.99N,27.69E
6283,1997-07-01,23.33,0.25,Çorlu,Turkey,40.99N,27.69E
6284,1997-08-01,21.406999999999996,0.187,Çorlu,Turkey,40.99N,27.69E
6285,1997-09-01,17.597,0.35600000000000004,Çorlu,Turkey,40.99N,27.69E
6286,1997-10-01,13.577,0.34,Çorlu,Turkey,40.99N,27.69E
6287,1997-11-01,10.772,0.154,Çorlu,Turkey,40.99N,27.69E
6288,1997-12-01,6.751,0.215,Çorlu,Turkey,40.99N,27.69E
6289,1998-01-01,5.324,0.208,Çorlu,Turkey,40.99N,27.69E
6290,1998-02-01,6.091,0.268,Çorlu,Turkey,40.99N,27.69E
6291,1998-03-01,5.7429999999999986,0.263,Çorlu,Turkey,40.99N,27.69E
6292,1998-04-01,13.712,0.591,Çorlu,Turkey,40.99N,27.69E
6293,1998-05-01,16.555,0.107,Çorlu,Turkey,40.99N,27.69E
6294,1998-06-01,21.854,0.302,Çorlu,Turkey,40.99N,27.69E
6295,1998-07-01,23.974,0.163,Çorlu,Turkey,40.99N,27.69E
6296,1998-08-01,24.706999999999997,0.104,Çorlu,Turkey,40.99N,27.69E
6297,1998-09-01,19.534000000000002,0.248,Çorlu,Turkey,40.99N,27.69E
6298,1998-10-01,16.059,0.184,Çorlu,Turkey,40.99N,27.69E
6299,1998-11-01,10.513,0.305,Çorlu,Turkey,40.99N,27.69E
6300,1998-12-01,4.593,0.489,Çorlu,Turkey,40.99N,27.69E
6301,1999-01-01,5.534,0.393,Çorlu,Turkey,40.99N,27.69E
6302,1999-02-01,5.25,0.415,Çorlu,Turkey,40.99N,27.69E
6303,1999-03-01,8.408999999999999,0.14800000000000002,Çorlu,Turkey,40.99N,27.69E
6304,1999-04-01,13.333,0.157,Çorlu,Turkey,40.99N,27.69E
6305,1999-05-01,17.242,0.272,Çorlu,Turkey,40.99N,27.69E
6306,1999-06-01,22.097,0.208,Çorlu,Turkey,40.99N,27.69E
6307,1999-07-01,24.879,0.398,Çorlu,Turkey,40.99N,27.69E
6308,1999-08-01,24.444000000000006,0.33,Çorlu,Turkey,40.99N,27.69E
6309,1999-09-01,20.602,0.364,Çorlu,Turkey,40.99N,27.69E
6310,1999-10-01,16.111,0.202,Çorlu,Turkey,40.99N,27.69E
6311,1999-11-01,10.718,0.126,Çorlu,Turkey,40.99N,27.69E
6312,1999-12-01,9.145,0.391,Çorlu,Turkey,40.99N,27.69E
6313,2000-01-01,2.103,0.371,Çorlu,Turkey,40.99N,27.69E
6314,2000-02-01,5.691,0.247,Çorlu,Turkey,40.99N,27.69E
6315,2000-03-01,7.2360000000000015,0.312,Çorlu,Turkey,40.99N,27.69E
6316,2000-04-01,14.052,0.182,Çorlu,Turkey,40.99N,27.69E
6317,2000-05-01,16.820999999999998,0.389,Çorlu,Turkey,40.99N,27.69E
6318,2000-06-01,20.86,0.381,Çorlu,Turkey,40.99N,27.69E
6319,2000-07-01,24.591,0.778,Çorlu,Turkey,40.99N,27.69E
6320,2000-08-01,23.910999999999998,0.179,Çorlu,Turkey,40.99N,27.69E
6321,2000-09-01,20.107,0.184,Çorlu,Turkey,40.99N,27.69E
6322,2000-10-01,14.761,0.245,Çorlu,Turkey,40.99N,27.69E
6323,2000-11-01,12.714,0.272,Çorlu,Turkey,40.99N,27.69E
6324,2000-12-01,8.201,0.334,Çorlu,Turkey,40.99N,27.69E
6325,2001-01-01,7.2010000000000005,0.28,Çorlu,Turkey,40.99N,27.69E
6326,2001-02-01,7.011,0.382,Çorlu,Turkey,40.99N,27.69E
6327,2001-03-01,12.168,0.21600000000000005,Çorlu,Turkey,40.99N,27.69E
6328,2001-04-01,12.502,0.219,Çorlu,Turkey,40.99N,27.69E
6329,2001-05-01,16.750999999999998,0.159,Çorlu,Turkey,40.99N,27.69E
6330,2001-06-01,21.068,0.187,Çorlu,Turkey,40.99N,27.69E
6331,2001-07-01,25.401,0.371,Çorlu,Turkey,40.99N,27.69E
6332,2001-08-01,25.087,0.264,Çorlu,Turkey,40.99N,27.69E
6333,2001-09-01,20.995,0.268,Çorlu,Turkey,40.99N,27.69E
6334,2001-10-01,16.374000000000002,0.211,Çorlu,Turkey,40.99N,27.69E
6335,2001-11-01,9.924,0.28,Çorlu,Turkey,40.99N,27.69E
6336,2001-12-01,2.616,0.422,Çorlu,Turkey,40.99N,27.69E
6337,2002-01-01,3.372,0.387,Çorlu,Turkey,40.99N,27.69E
6338,2002-02-01,8.374,0.5,Çorlu,Turkey,40.99N,27.69E
6339,2002-03-01,9.38,0.252,Çorlu,Turkey,40.99N,27.69E
6340,2002-04-01,10.943,0.266,Çorlu,Turkey,40.99N,27.69E
6341,2002-05-01,16.994,0.26,Çorlu,Turkey,40.99N,27.69E
6342,2002-06-01,22.081,0.191,Çorlu,Turkey,40.99N,27.69E
6343,2002-07-01,25.375,0.34,Çorlu,Turkey,40.99N,27.69E
6344,2002-08-01,23.741,0.329,Çorlu,Turkey,40.99N,27.69E
6345,2002-09-01,19.827,0.251,Çorlu,Turkey,40.99N,27.69E
6346,2002-10-01,15.558,0.55,Çorlu,Turkey,40.99N,27.69E
6347,2002-11-01,11.923,0.573,Çorlu,Turkey,40.99N,27.69E
6348,2002-12-01,5.029999999999999,0.328,Çorlu,Turkey,40.99N,27.69E
6349,2003-01-01,6.948,0.204,Çorlu,Turkey,40.99N,27.69E
6350,2003-02-01,1.226,0.337,Çorlu,Turkey,40.99N,27.69E
6351,2003-03-01,4.683999999999998,0.185,Çorlu,Turkey,40.99N,27.69E
6352,2003-04-01,9.286,0.36,Çorlu,Turkey,40.99N,27.69E
6353,2003-05-01,18.23,0.307,Çorlu,Turkey,40.99N,27.69E
6354,2003-06-01,22.662,0.32299999999999995,Çorlu,Turkey,40.99N,27.69E
6355,2003-07-01,24.131999999999998,0.403,Çorlu,Turkey,40.99N,27.69E
6356,2003-08-01,25.155,0.647,Çorlu,Turkey,40.99N,27.69E
6357,2003-09-01,19.245,0.385,Çorlu,Turkey,40.99N,27.69E
6358,2003-10-01,15.7,0.488,Çorlu,Turkey,40.99N,27.69E
6359,2003-11-01,10.507,0.217,Çorlu,Turkey,40.99N,27.69E
6360,2003-12-01,6.276999999999999,0.204,Çorlu,Turkey,40.99N,27.69E
6361,2004-01-01,4.044,0.29100000000000004,Çorlu,Turkey,40.99N,27.69E
6362,2004-02-01,5.433,0.353,Çorlu,Turkey,40.99N,27.69E
6363,2004-03-01,8.524,0.247,Çorlu,Turkey,40.99N,27.69E
6364,2004-04-01,12.1,0.317,Çorlu,Turkey,40.99N,27.69E
6365,2004-05-01,16.169,0.246,Çorlu,Turkey,40.99N,27.69E
6366,2004-06-01,21.006,0.293,Çorlu,Turkey,40.99N,27.69E
6367,2004-07-01,23.048,0.3,Çorlu,Turkey,40.99N,27.69E
6368,2004-08-01,23.044,0.133,Çorlu,Turkey,40.99N,27.69E
6369,2004-09-01,20.378,0.183,Çorlu,Turkey,40.99N,27.69E
6370,2004-10-01,16.926000000000002,0.389,Çorlu,Turkey,40.99N,27.69E
6371,2004-11-01,11.363,0.13699999999999998,Çorlu,Turkey,40.99N,27.69E
6372,2004-12-01,7.635,0.294,Çorlu,Turkey,40.99N,27.69E
6373,2005-01-01,6.017,0.231,Çorlu,Turkey,40.99N,27.69E
6374,2005-02-01,4.633,0.242,Çorlu,Turkey,40.99N,27.69E
6375,2005-03-01,7.4529999999999985,0.529,Çorlu,Turkey,40.99N,27.69E
6376,2005-04-01,12.344,0.384,Çorlu,Turkey,40.99N,27.69E
6377,2005-05-01,17.037000000000006,0.259,Çorlu,Turkey,40.99N,27.69E
6378,2005-06-01,20.19,0.193,Çorlu,Turkey,40.99N,27.69E
6379,2005-07-01,23.865,0.334,Çorlu,Turkey,40.99N,27.69E
6380,2005-08-01,24.442,0.42,Çorlu,Turkey,40.99N,27.69E
6381,2005-09-01,20.597,0.5760000000000001,Çorlu,Turkey,40.99N,27.69E
6382,2005-10-01,14.293,0.183,Çorlu,Turkey,40.99N,27.69E
6383,2005-11-01,9.747,0.161,Çorlu,Turkey,40.99N,27.69E
6384,2005-12-01,7.4529999999999985,0.166,Çorlu,Turkey,40.99N,27.69E
6385,2006-01-01,2.463,0.266,Çorlu,Turkey,40.99N,27.69E
6386,2006-02-01,4.3660000000000005,0.282,Çorlu,Turkey,40.99N,27.69E
6387,2006-03-01,8.176,0.173,Çorlu,Turkey,40.99N,27.69E
6388,2006-04-01,12.514,0.322,Çorlu,Turkey,40.99N,27.69E
6389,2006-05-01,17.097,0.266,Çorlu,Turkey,40.99N,27.69E
6390,2006-06-01,21.301,0.183,Çorlu,Turkey,40.99N,27.69E
6391,2006-07-01,23.2,0.281,Çorlu,Turkey,40.99N,27.69E
6392,2006-08-01,25.392,0.277,Çorlu,Turkey,40.99N,27.69E
6393,2006-09-01,19.994,0.306,Çorlu,Turkey,40.99N,27.69E
6394,2006-10-01,15.765,0.17,Çorlu,Turkey,40.99N,27.69E
6395,2006-11-01,9.437000000000001,0.217,Çorlu,Turkey,40.99N,27.69E
6396,2006-12-01,6.058,0.404,Çorlu,Turkey,40.99N,27.69E
6397,2007-01-01,7.513,0.226,Çorlu,Turkey,40.99N,27.69E
6398,2007-02-01,6.6320000000000014,0.234,Çorlu,Turkey,40.99N,27.69E
6399,2007-03-01,8.793,0.231,Çorlu,Turkey,40.99N,27.69E
6400,2007-04-01,11.064,0.454,Çorlu,Turkey,40.99N,27.69E
6401,2007-05-01,18.483,0.16699999999999998,Çorlu,Turkey,40.99N,27.69E
6402,2007-06-01,23.727,0.201,Çorlu,Turkey,40.99N,27.69E
6403,2007-07-01,25.447,0.261,Çorlu,Turkey,40.99N,27.69E
6404,2007-08-01,25.31,0.105,Çorlu,Turkey,40.99N,27.69E
6405,2007-09-01,19.699,0.299,Çorlu,Turkey,40.99N,27.69E
6406,2007-10-01,16.163,0.289,Çorlu,Turkey,40.99N,27.69E
6407,2007-11-01,9.816,0.195,Çorlu,Turkey,40.99N,27.69E
6408,2007-12-01,5.318999999999999,0.376,Çorlu,Turkey,40.99N,27.69E
6409,2008-01-01,3.045,0.456,Çorlu,Turkey,40.99N,27.69E
6410,2008-02-01,4.899,0.18,Çorlu,Turkey,40.99N,27.69E
6411,2008-03-01,10.758,0.158,Çorlu,Turkey,40.99N,27.69E
6412,2008-04-01,13.737,0.162,Çorlu,Turkey,40.99N,27.69E
6413,2008-05-01,17.028000000000002,0.132,Çorlu,Turkey,40.99N,27.69E
6414,2008-06-01,22.186,0.249,Çorlu,Turkey,40.99N,27.69E
6415,2008-07-01,23.879,0.135,Çorlu,Turkey,40.99N,27.69E
6416,2008-08-01,25.111,0.233,Çorlu,Turkey,40.99N,27.69E
6417,2008-09-01,19.859,0.302,Çorlu,Turkey,40.99N,27.69E
6418,2008-10-01,15.767000000000001,0.215,Çorlu,Turkey,40.99N,27.69E
6419,2008-11-01,12.025,0.118,Çorlu,Turkey,40.99N,27.69E
6420,2008-12-01,7.672999999999999,0.312,Çorlu,Turkey,40.99N,27.69E
6421,2009-01-01,5.6999999999999975,0.484,Çorlu,Turkey,40.99N,27.69E
6422,2009-02-01,6.131,0.187,Çorlu,Turkey,40.99N,27.69E
6423,2009-03-01,7.819,0.156,Çorlu,Turkey,40.99N,27.69E
6424,2009-04-01,11.458,0.482,Çorlu,Turkey,40.99N,27.69E
6425,2009-05-01,17.593,0.28800000000000003,Çorlu,Turkey,40.99N,27.69E
6426,2009-06-01,22.05,0.14400000000000002,Çorlu,Turkey,40.99N,27.69E
6427,2009-07-01,24.635,0.451,Çorlu,Turkey,40.99N,27.69E
6428,2009-08-01,23.756,0.29,Çorlu,Turkey,40.99N,27.69E
6429,2009-09-01,19.769000000000002,0.213,Çorlu,Turkey,40.99N,27.69E
6430,2009-10-01,16.595,0.159,Çorlu,Turkey,40.99N,27.69E
6431,2009-11-01,11.399000000000001,0.253,Çorlu,Turkey,40.99N,27.69E
6432,2009-12-01,9.117,0.34700000000000003,Çorlu,Turkey,40.99N,27.69E
6433,2010-01-01,4.876,0.218,Çorlu,Turkey,40.99N,27.69E
6434,2010-02-01,7.419,0.446,Çorlu,Turkey,40.99N,27.69E
6435,2010-03-01,8.118,0.255,Çorlu,Turkey,40.99N,27.69E
6436,2010-04-01,12.618,0.369,Çorlu,Turkey,40.99N,27.69E
6437,2010-05-01,18.169,0.542,Çorlu,Turkey,40.99N,27.69E
6438,2010-06-01,21.719,0.375,Çorlu,Turkey,40.99N,27.69E
6439,2010-07-01,24.444000000000006,0.489,Çorlu,Turkey,40.99N,27.69E
6440,2010-08-01,26.774,0.322,Çorlu,Turkey,40.99N,27.69E
6441,2010-09-01,21.0,0.211,Çorlu,Turkey,40.99N,27.69E
6442,2010-10-01,14.146,0.325,Çorlu,Turkey,40.99N,27.69E
6443,2010-11-01,14.947000000000001,0.237,Çorlu,Turkey,40.99N,27.69E
6444,2010-12-01,8.588999999999999,0.37,Çorlu,Turkey,40.99N,27.69E
6445,2011-01-01,4.765,0.458,Çorlu,Turkey,40.99N,27.69E
6446,2011-02-01,4.562,0.358,Çorlu,Turkey,40.99N,27.69E
6447,2011-03-01,7.204,0.37,Çorlu,Turkey,40.99N,27.69E
6448,2011-04-01,9.971,0.245,Çorlu,Turkey,40.99N,27.69E
6449,2011-05-01,16.094,0.316,Çorlu,Turkey,40.99N,27.69E
6450,2011-06-01,21.165000000000006,0.398,Çorlu,Turkey,40.99N,27.69E
6451,2011-07-01,24.892,0.355,Çorlu,Turkey,40.99N,27.69E
6452,2011-08-01,23.634,0.386,Çorlu,Turkey,40.99N,27.69E
6453,2011-09-01,21.967,0.488,Çorlu,Turkey,40.99N,27.69E
6454,2011-10-01,13.406,0.204,Çorlu,Turkey,40.99N,27.69E
6455,2011-11-01,7.857000000000001,0.46,Çorlu,Turkey,40.99N,27.69E
6456,2011-12-01,7.4129999999999985,0.418,Çorlu,Turkey,40.99N,27.69E
6457,2012-01-01,3.011,0.326,Çorlu,Turkey,40.99N,27.69E
6458,2012-02-01,2.476,0.6920000000000001,Çorlu,Turkey,40.99N,27.69E
6459,2012-03-01,7.313,0.277,Çorlu,Turkey,40.99N,27.69E
6460,2012-04-01,13.860999999999999,0.5870000000000001,Çorlu,Turkey,40.99N,27.69E
6461,2012-05-01,17.459000000000003,0.234,Çorlu,Turkey,40.99N,27.69E
6462,2012-06-01,23.161,0.341,Çorlu,Turkey,40.99N,27.69E
6463,2012-07-01,26.295,0.282,Çorlu,Turkey,40.99N,27.69E
6464,2012-08-01,25.206,0.364,Çorlu,Turkey,40.99N,27.69E
6465,2012-09-01,21.748,0.639,Çorlu,Turkey,40.99N,27.69E
6466,2012-10-01,18.487000000000002,0.442,Çorlu,Turkey,40.99N,27.69E
6467,2012-11-01,13.084000000000001,0.364,Çorlu,Turkey,40.99N,27.69E
6468,2012-12-01,6.143,0.479,Çorlu,Turkey,40.99N,27.69E
6469,2013-01-01,6.021,0.465,Çorlu,Turkey,40.99N,27.69E
6470,2013-02-01,7.478,0.654,Çorlu,Turkey,40.99N,27.69E
6471,2013-03-01,9.346,0.635,Çorlu,Turkey,40.99N,27.69E
6472,2013-04-01,13.163,0.591,Çorlu,Turkey,40.99N,27.69E
6473,2013-05-01,19.443,0.408,Çorlu,Turkey,40.99N,27.69E
6474,2013-06-01,21.75800000000001,0.424,Çorlu,Turkey,40.99N,27.69E
6475,2013-07-01,23.92,0.433,Çorlu,Turkey,40.99N,27.69E
6476,2013-08-01,25.246,0.375,Çorlu,Turkey,40.99N,27.69E
6477,2013-09-01,,,Çorlu,Turkey,40.99N,27.69E
6478,1753-01-01,-1.548,4.9510000000000005,Çorum,Turkey,40.99N,34.08E
6479,1753-02-01,-0.9059999999999999,2.882,Çorum,Turkey,40.99N,34.08E
6480,1753-03-01,5.915,3.017,Çorum,Turkey,40.99N,34.08E
6481,1753-04-01,9.325,4.513,Çorum,Turkey,40.99N,34.08E
6482,1753-05-01,14.675,2.067,Çorum,Turkey,40.99N,34.08E
6483,1753-06-01,19.147000000000002,2.196,Çorum,Turkey,40.99N,34.08E
6484,1753-07-01,20.962,1.951,Çorum,Turkey,40.99N,34.08E
6485,1753-08-01,19.939,4.53,Çorum,Turkey,40.99N,34.08E
6486,1753-09-01,16.392000000000003,1.892,Çorum,Turkey,40.99N,34.08E
6487,1753-10-01,11.223,2.154,Çorum,Turkey,40.99N,34.08E
6488,1753-11-01,5.1450000000000005,2.817,Çorum,Turkey,40.99N,34.08E
6489,1753-12-01,-2.0780000000000003,3.137,Çorum,Turkey,40.99N,34.08E
6490,1754-01-01,-1.908,2.781,Çorum,Turkey,40.99N,34.08E
6491,1754-02-01,-2.942,3.407,Çorum,Turkey,40.99N,34.08E
6492,1754-03-01,3.849,3.024,Çorum,Turkey,40.99N,34.08E
6493,1754-04-01,12.544999999999998,4.602,Çorum,Turkey,40.99N,34.08E
6494,1754-05-01,14.572000000000001,2.669,Çorum,Turkey,40.99N,34.08E
6495,1754-06-01,19.0,1.676,Çorum,Turkey,40.99N,34.08E
6496,1754-07-01,20.526,2.215,Çorum,Turkey,40.99N,34.08E
6497,1754-08-01,19.513,3.21,Çorum,Turkey,40.99N,34.08E
6498,1754-09-01,15.564000000000002,2.555,Çorum,Turkey,40.99N,34.08E
6499,1754-10-01,11.995,2.341,Çorum,Turkey,40.99N,34.08E
6500,1754-11-01,6.2189999999999985,2.319,Çorum,Turkey,40.99N,34.08E
6501,1754-12-01,1.868,2.679,Çorum,Turkey,40.99N,34.08E
6502,1755-01-01,-3.099,3.95,Çorum,Turkey,40.99N,34.08E
6503,1755-02-01,-2.1390000000000002,3.631,Çorum,Turkey,40.99N,34.08E
6504,1755-03-01,4.288,3.398,Çorum,Turkey,40.99N,34.08E
6505,1755-04-01,10.687999999999999,3.156,Çorum,Turkey,40.99N,34.08E
6506,1755-05-01,15.363,2.533,Çorum,Turkey,40.99N,34.08E
6507,1755-06-01,20.123,2.579,Çorum,Turkey,40.99N,34.08E
6508,1755-07-01,20.758000000000006,1.978,Çorum,Turkey,40.99N,34.08E
6509,1755-08-01,19.377,2.484,Çorum,Turkey,40.99N,34.08E
6510,1755-09-01,16.155,1.877,Çorum,Turkey,40.99N,34.08E
6511,1755-10-01,10.665,4.832,Çorum,Turkey,40.99N,34.08E
6512,1755-11-01,5.985,4.819,Çorum,Turkey,40.99N,34.08E
6513,1755-12-01,-0.1319999999999999,5.132999999999999,Çorum,Turkey,40.99N,34.08E
6514,1756-01-01,0.882,3.932,Çorum,Turkey,40.99N,34.08E
6515,1756-02-01,4.255,3.4330000000000003,Çorum,Turkey,40.99N,34.08E
6516,1756-03-01,4.956,4.724,Çorum,Turkey,40.99N,34.08E
6517,1756-04-01,11.307,2.351,Çorum,Turkey,40.99N,34.08E
6518,1756-05-01,15.972000000000001,4.143,Çorum,Turkey,40.99N,34.08E
6519,1756-06-01,19.569000000000006,2.5380000000000003,Çorum,Turkey,40.99N,34.08E
6520,1756-07-01,20.424,1.983,Çorum,Turkey,40.99N,34.08E
6521,1756-08-01,19.213,5.761,Çorum,Turkey,40.99N,34.08E
6522,1756-09-01,17.124000000000002,2.6180000000000003,Çorum,Turkey,40.99N,34.08E
6523,1756-10-01,9.853000000000002,2.8110000000000004,Çorum,Turkey,40.99N,34.08E
6524,1756-11-01,4.1240000000000006,3.248,Çorum,Turkey,40.99N,34.08E
6525,1756-12-01,-0.95,2.628,Çorum,Turkey,40.99N,34.08E
6526,1757-01-01,-3.306,2.6460000000000004,Çorum,Turkey,40.99N,34.08E
6527,1757-02-01,2.6060000000000003,3.451,Çorum,Turkey,40.99N,34.08E
6528,1757-03-01,5.21,3.108,Çorum,Turkey,40.99N,34.08E
6529,1757-04-01,9.684,4.279,Çorum,Turkey,40.99N,34.08E
6530,1757-05-01,15.491,2.786,Çorum,Turkey,40.99N,34.08E
6531,1757-06-01,21.857,2.732,Çorum,Turkey,40.99N,34.08E
6532,1757-07-01,24.042,4.061,Çorum,Turkey,40.99N,34.08E
6533,1757-08-01,21.225,3.059,Çorum,Turkey,40.99N,34.08E
6534,1757-09-01,18.003,5.175,Çorum,Turkey,40.99N,34.08E
6535,1757-10-01,8.075000000000001,6.799,Çorum,Turkey,40.99N,34.08E
6536,1757-11-01,4.029,3.715,Çorum,Turkey,40.99N,34.08E
6537,1757-12-01,-2.133,6.5379999999999985,Çorum,Turkey,40.99N,34.08E
6538,1758-01-01,-5.433,2.631,Çorum,Turkey,40.99N,34.08E
6539,1758-02-01,-0.6409999999999999,2.968,Çorum,Turkey,40.99N,34.08E
6540,1758-03-01,4.073,3.4960000000000004,Çorum,Turkey,40.99N,34.08E
6541,1758-04-01,8.248999999999999,5.2570000000000014,Çorum,Turkey,40.99N,34.08E
6542,1758-05-01,12.139000000000001,3.63,Çorum,Turkey,40.99N,34.08E
6543,1758-06-01,17.823,3.529,Çorum,Turkey,40.99N,34.08E
6544,1758-07-01,19.945,5.113,Çorum,Turkey,40.99N,34.08E
6545,1758-08-01,17.991,4.221,Çorum,Turkey,40.99N,34.08E
6546,1758-09-01,14.166,2.51,Çorum,Turkey,40.99N,34.08E
6547,1758-10-01,6.497000000000001,7.075,Çorum,Turkey,40.99N,34.08E
6548,1758-11-01,5.809,5.734,Çorum,Turkey,40.99N,34.08E
6549,1758-12-01,0.6459999999999999,4.375,Çorum,Turkey,40.99N,34.08E
6550,1759-01-01,1.624,4.694,Çorum,Turkey,40.99N,34.08E
6551,1759-02-01,2.033,5.186,Çorum,Turkey,40.99N,34.08E
6552,1759-03-01,4.644,3.084,Çorum,Turkey,40.99N,34.08E
6553,1759-04-01,7.216999999999999,4.026,Çorum,Turkey,40.99N,34.08E
6554,1759-05-01,12.569,2.605,Çorum,Turkey,40.99N,34.08E
6555,1759-06-01,18.09,3.853,Çorum,Turkey,40.99N,34.08E
6556,1759-07-01,19.009,3.133,Çorum,Turkey,40.99N,34.08E
6557,1759-08-01,21.024,4.44,Çorum,Turkey,40.99N,34.08E
